# Time(ns) B(a.u.) 
4913.74 -0.000144186
4915.01 -0.000115233
4916.24 -6.7582e-05
4917.51 -4.49297e-05
4918.74 -5.06574e-05
4920.01 -3.50445e-05
4921.24 -4.01071e-05
4922.51 -2.64529e-05
4923.74 -9.24515e-05
4925.01 -0.000105052
4926.24 -0.000111852
4927.51 2.32864e-05
4928.74 -4.65556e-05
4930.01 -8.08703e-06
4931.24 -1.25215e-05
4932.51 1.96834e-05
4933.74 7.08231e-06
4935.01 -2.93204e-06
4936.24 -7.52498e-05
4937.51 -5.96924e-05
4938.74 -8.25664e-05
4940.01 -4.56501e-05
4941.24 -0.00010788
4942.51 -0.000108416
4943.74 -0.000159042
4945.01 -0.000110762
4946.24 -3.00855e-05
4947.51 -6.48772e-05
4948.74 -8.68091e-05
4950.01 -7.20092e-05
4951.24 -0.000128548
4952.51 -6.69281e-05
4953.74 -0.000197983
4955.01 -0.00019839
4956.24 -0.000196025
4957.51 -0.000154212
4958.74 -0.000175368
4960.01 -0.000158499
4961.24 -0.000169622
4962.51 -0.000147893
4963.74 -0.000207148
4965.01 -0.00023089
4966.24 -0.000322479
4967.51 -0.000193327
4968.74 -0.000222872
4970.01 -0.000213319
4971.24 -0.000265442
4972.51 -0.000231168
4973.74 -0.000273572
4975.01 -0.000238928
4976.24 -0.000221689
4977.51 -0.000249201
4978.74 -0.000226157
4980.01 -0.000201564
4981.24 -0.000271369
4982.51 -0.000230129
4983.74 -0.000183494
4985.01 -0.00028033
4986.24 -0.000281106
4987.51 -0.000175364
4988.74 -0.000301449
4990.01 -0.000171096
4991.24 -0.000187485
4992.51 -0.000151048
4993.74 -0.000196354
4995.01 -0.000184473
4996.24 -0.000235377
4997.51 -0.00010421
4998.74 -0.000114483
5000.01 -0.000116368
5001.24 -0.000177766
5002.51 -0.000165146
5003.74 -0.000159031
5005.01 -5.33251e-05
5006.24 -5.90712e-05
5007.51 5.59722e-06
5008.74 -1.03573e-05
5010.01 8.28574e-06
5011.24 -5.71405e-05
5012.51 -4.48903e-05
5013.74 -7.24945e-05
5015.01 -1.97805e-05
5016.24 1.6341e-06
5017.51 -6.7359e-06
5018.74 -1.61775e-05
5020.01 3.20463e-06
5021.24 -5.29095e-05
5022.51 -9.8695e-05
5023.74 -8.45785e-05
5025.01 -1.51613e-05
5026.24 -4.57033e-05
5027.51 7.62988e-05
5028.74 -1.22789e-05
5030.01 0.000119996
5031.24 0.000127332
5032.51 0.000122472
5033.74 3.27675e-05
5035.01 0.000181857
5036.24 0.000139212
5037.51 4.41307e-05
5038.74 3.73497e-05
5040.01 0.000102443
5041.24 2.11641e-05
5042.51 0.000135905
5043.74 9.24474e-05
5045.01 7.7703e-05
5046.24 9.42584e-05
5047.51 0.000204897
5048.74 8.62021e-05
5050.01 0.000130842
5051.24 0.000109963
5052.51 5.86904e-05
5053.74 0.000120975
5055.01 0.000203253
5056.24 0.00014239
5057.51 0.000203105
5058.74 0.00017672
5060.01 0.000156617
5061.24 0.000189875
5062.51 0.000242072
5063.74 0.00017733
5065.01 0.000298759
5066.24 0.000299498
5067.51 0.000284347
5068.74 0.000231504
5070.01 0.000259108
5071.24 0.000184166
5072.51 0.000334789
5073.74 0.000301069
5075.01 0.000215651
5076.24 0.000238063
5077.51 0.000327177
5078.74 0.000183612
5080.01 0.000196767
5081.24 0.000224224
5082.51 0.000214727
5083.74 0.000236456
5085.01 0.000261972
5086.24 0.000216334
5087.51 0.000304616
5088.74 0.000246119
5090.01 0.000251274
5091.24 0.000266887
5092.51 0.000254951
5093.74 0.000211678
5095.01 0.000329264
5096.24 0.000266684
5097.51 0.000277141
5098.74 0.000191908
5100.01 0.000228104
5101.24 0.000182873
5102.51 0.000251293
5103.74 0.000233739
5105.01 0.000159481
5106.24 0.000183498
5107.51 0.000234845
5108.74 0.000206298
5110.01 0.000273203
5111.24 0.000235566
5112.51 0.000263355
5113.74 0.000219139
5115.01 0.000258255
5116.24 0.000268325
5117.51 0.000287172
5118.74 0.000221874
5120.01 0.000249978
5121.24 0.000246504
5122.51 0.000239741
5123.74 0.000151921
5125.01 0.000268029
5126.24 0.000236027
5127.51 0.000248905
5128.74 0.000240461
5130.01 0.000251547
5131.24 0.000166221
5132.51 0.000290219
5133.74 0.00024144
5135.01 0.000204468
5136.24 0.000197336
5137.51 0.00030234
5138.74 0.000258882
5140.01 0.000295023
5141.24 0.000262282
5142.51 0.000285138
5143.74 0.000312003
5145.01 0.000336226
5146.24 0.000253616
5147.51 0.00036651
5148.74 0.000269303
5150.01 0.000290311
5151.24 0.000316881
5152.51 0.000334083
5153.74 0.000315569
5155.01 0.000388553
5156.24 0.000335487
5157.51 0.000244138
5158.74 0.000288611
5160.01 0.000329926
5161.24 0.000227361
5162.51 0.000272721
5163.74 0.000292436
5165.01 0.000279465
5166.24 0.000317084
5167.51 0.000335376
5168.74 0.000283142
5170.01 0.000324715
5171.24 0.000281276
5172.51 0.000317343
5173.74 0.000254355
5175.01 0.000301915
5176.24 0.00023804
5177.51 0.000329667
5178.74 0.000276084
5180.01 0.000229855
5181.24 0.000244433
5182.51 0.000266162
5183.74 0.000156853
5185.01 0.000182961
5186.24 0.000192864
5187.51 0.000172891
5188.74 0.000186047
5190.01 0.000249551
5191.24 0.000201511
5192.51 0.000188966
5193.74 0.000164114
5195.01 0.000110144
5196.24 8.35555e-05
5197.51 0.000162636
5198.74 8.40359e-05
5200.01 8.20775e-05
5201.24 0.000105524
5202.51 0.000150996
5203.74 6.11431e-05
5205.01 6.72959e-05
5206.24 2.99647e-06
5207.51 7.27466e-05
5208.74 1.71128e-05
5210.01 5.49162e-05
5211.24 4.96505e-05
5212.51 8.70289e-05
5213.74 -6.44517e-06
5215.01 3.32431e-05
5216.24 2.32101e-05
5217.51 -1.98039e-05
5218.74 4.65833e-05
5220.01 5.50087e-05
5221.24 -2.34069e-05
5222.51 7.35779e-05
5223.74 -2.43677e-05
5225.01 -1.8991e-05
5226.24 -0.000100345
5227.51 -5.15472e-05
5228.74 -0.000111948
5230.01 -0.000150195
5231.24 -0.000115532
5232.51 -6.93773e-05
5233.74 -0.000141714
5235.01 -0.000122258
5236.24 -0.000186779
5237.51 -0.000149382
5238.74 -0.000165531
5240.01 -0.000211279
5241.24 -0.000203583
5242.51 -0.000181836
5243.74 -0.000255263
5245.01 -0.000145418
5246.24 -7.36534e-05
5247.51 -9.39411e-05
5248.74 -0.000114358
5250.01 -0.000116095
5251.24 -0.000135015
5252.51 -5.27191e-05
5253.74 -0.000176274
5255.01 -0.000144494
5256.24 -0.000142314
5257.51 -5.20541e-05
5258.74 -6.49693e-05
5260.01 1.40561e-05
5261.24 -0.000103291
5262.51 5.51977e-06
5263.74 -3.52032e-05
5265.01 -6.8794e-05
5266.24 -8.79362e-05
5267.51 5.94475e-06
5268.74 -3.87138e-05
5270.01 3.13625e-06
5271.24 -2.51334e-05
5272.51 -1.71105e-07
5273.74 -1.81122e-05
5275.01 -3.61641e-05
5276.24 -5.93523e-05
5277.51 -8.67353e-05
5278.74 -8.52265e-06
5280.01 3.68011e-05
5281.24 4.18083e-05
5282.51 8.71322e-05
5283.74 3.09624e-05
5285.01 -1.43059e-05
5286.24 -4.17625e-05
5287.51 5.0973e-05
5288.74 -9.39107e-06
5290.01 8.13673e-05
5291.24 6.93571e-05
5292.51 0.000114552
5293.74 8.86656e-05
5295.01 0.000149473
5296.24 0.000102911
5297.51 0.00017911
5298.74 0.000106293
5300.01 0.000102782
5301.24 9.89944e-05
5302.51 0.000164347
5303.74 3.62468e-05
5305.01 0.000101784
5306.24 9.45413e-05
5307.51 0.000120945
5308.74 0.000110431
5310.01 0.000132511
5311.24 7.20919e-05
5312.51 0.000142914
5313.74 7.30157e-05
5315.01 9.05319e-05
5316.24 6.775e-05
5317.51 0.000150452
5318.74 9.63705e-05
5320.01 0.00012634
5321.24 0.00015461
5322.51 0.000138424
5323.74 3.93694e-05
5325.01 0.000163922
5326.24 0.000125305
5327.51 0.000141048
5328.74 0.000147237
5330.01 0.000141713
5331.24 0.000113277
5332.51 0.000123956
5333.74 3.0094e-05
5335.01 0.000179683
5336.24 0.000201153
5337.51 0.000196312
5338.74 0.000118413
5340.01 0.000104501
5341.24 0.000128576
5342.51 0.000200081
5343.74 0.000162167
5345.01 0.000145039
5346.24 5.71257e-05
5347.51 0.000155552
5348.74 0.000126672
5350.01 0.000172162
5351.24 0.000157363
5352.51 0.000138572
5353.74 0.000105313
5355.01 0.000175803
5356.24 7.98152e-05
5357.51 7.7492e-05
5358.74 8.38111e-05
5360.01 0.000102639
5361.24 8.33861e-05
5362.51 0.000128544
5363.74 4.98101e-05
5365.01 0.00011265
5366.24 0.000101102
5367.51 4.53203e-05
5368.74 6.01018e-05
5370.01 9.77578e-05
5371.24 9.94208e-05
5372.51 0.000110211
5373.74 5.3524e-05
5375.01 0.000136873
5376.24 0.000157383
5377.51 0.000180497
5378.74 0.000107421
5380.01 0.000175509
5381.24 0.000102783
5382.51 9.24363e-05
5383.74 5.6277e-05
5385.01 0.000122424
5386.24 3.26819e-05
5387.51 0.000166639
5388.74 0.000124069
5390.01 0.000141067
5391.24 7.63797e-05
5392.51 0.000142989
5393.74 4.38789e-05
5395.01 0.000167674
5396.24 0.000136282
5397.51 0.000107514
5398.74 0.000110119
5400.01 0.000149715
5401.24 8.95353e-05
5402.51 0.000169817
5403.74 3.84283e-05
5405.01 0.000120244
5406.24 0.000123293
5407.51 0.000148052
5408.74 0.000163
5410.01 0.000144391
5411.24 0.000143596
5412.51 0.000104407
5413.74 0.000115493
5415.01 0.000136557
5416.24 0.000116565
5417.51 0.000205605
5418.74 0.00011213
5420.01 8.71125e-05
5421.24 9.57967e-05
5422.51 0.000154128
5423.74 9.31728e-05
5425.01 0.00018273
5426.24 8.702e-05
5427.51 1.18557e-05
5428.74 5.95445e-05
5430.01 9.9806e-05
5431.24 4.34328e-05
5432.51 9.15652e-05
5433.74 2.85404e-05
5435.01 -4.75509e-06
5436.24 8.5782e-05
5437.51 0.000126911
5438.74 4.11786e-05
5440.01 9.18611e-05
5441.24 -2.51167e-05
5442.51 -1.82802e-05
5443.74 -4.93984e-06
5445.01 -3.57964e-05
5446.24 -7.22143e-05
5447.51 2.00595e-05
5448.74 -8.56287e-05
5450.01 -7.66304e-05
5451.24 -5.7747e-05
5452.51 -3.06597e-05
5453.74 -9.84702e-05
5455.01 -7.04776e-05
5456.24 -5.39959e-05
5457.51 -0.000150464
5458.74 -0.000150132
5460.01 -9.36662e-05
5461.24 -0.000161218
5462.51 -0.000113788
5463.74 -0.000148062
5465.01 -0.000161772
5466.24 -0.000165375
5467.51 -8.31345e-05
5468.74 -0.00015937
5470.01 -0.000148118
5471.24 -0.000146584
5472.51 -0.000203271
5473.74 -0.000163675
5475.01 -0.000162641
5476.24 -0.00023374
5477.51 -0.000168258
5478.74 -0.000151545
5480.01 -0.000137189
5481.24 -0.000134288
5482.51 -0.000130703
5483.74 -0.000201692
5485.01 -0.00017466
5486.24 -0.000155499
5487.51 -0.000159657
5488.74 -0.000139462
5490.01 -6.46113e-05
5491.24 -0.000168637
5492.51 -6.93227e-05
5493.74 -0.000173533
5495.01 -0.000207993
5496.24 -0.000161985
5497.51 -0.000124846
5498.74 -0.000156553
5500.01 -0.000102138
5501.24 -0.00021215
5502.51 -0.000145577
5503.74 -0.000219049
5505.01 -0.000161715
5506.24 -0.000224204
5507.51 -0.00012247
5508.74 -0.000210125
5510.01 -0.000177069
5511.24 -0.000216333
5512.51 -0.000179749
5513.74 -0.000214762
5515.01 -0.000146638
5516.24 -0.000141686
5517.51 -0.000233424
5518.74 -0.00019684
5520.01 -0.000110146
5521.24 -0.000170787
5522.51 -0.000133138
5523.74 -0.000139789
5525.01 -0.000120887
5526.24 -8.02746e-05
5527.51 -5.23374e-05
5528.74 -0.000178332
5530.01 -0.000127206
5531.24 -0.00012388
5532.51 -0.00012789
5533.74 -0.00012571
5535.01 -3.66504e-05
5536.24 -0.000103186
5537.51 -2.974e-05
5538.74 -6.0264e-05
5540.01 -5.96173e-05
5541.24 -0.000111852
5542.51 -5.77698e-05
5543.74 -9.58324e-05
5545.01 -9.95106e-06
5546.24 -1.24639e-05
5547.51 2.31783e-05
5548.74 -9.68854e-05
5550.01 8.43362e-06
5551.24 -4.78288e-05
5552.51 -4.6851e-06
5553.74 -4.67571e-05
5555.01 -8.25289e-05
5556.24 -4.55008e-05
5557.51 1.78187e-06
5558.74 -5.32795e-05
5560.01 -4.28587e-05
5561.24 -6.07262e-05
5562.51 -6.78765e-05
5563.74 -6.10587e-05
5565.01 -8.61503e-05
5566.24 -0.00010642
5567.51 -4.44489e-06
5568.74 -2.36241e-05
5570.01 -1.26857e-05
5571.24 -0.000101523
5572.51 1.07802e-05
5573.74 -1.20944e-05
5575.01 -9.67388e-06
5576.24 -2.76151e-05
5577.51 -6.19641e-05
5578.74 -0.000118744
5580.01 -3.33984e-05
5581.24 -0.000104923
5582.51 1.20551e-05
5583.74 -5.1857e-05
5585.01 -2.96476e-05
5586.24 -2.23122e-05
5587.51 -5.55709e-05
5588.74 -4.24891e-05
5590.01 -1.9245e-05
5591.24 -9.99714e-05
5592.51 -0.000109043
5593.74 -0.00010775
5595.01 -6.45505e-05
5596.24 -8.1568e-05
5597.51 -4.97877e-05
5598.74 -0.000114162
5600.01 -6.46247e-05
5601.24 -0.00010374
5602.51 -3.4969e-05
5603.74 -5.7086e-05
5605.01 -6.1927e-05
5606.24 -4.00686e-05
5607.51 -4.94735e-05
5608.74 -6.8819e-05
5610.01 -2.94998e-05
5611.24 -0.000140011
5612.51 -4.30619e-05
5613.74 -0.000121405
5615.01 -0.000156899
5616.24 -0.000171717
5617.51 -5.17645e-05
5618.74 -7.77249e-05
5620.01 -6.30354e-05
5621.24 -7.59694e-05
5622.51 3.96044e-05
5623.74 1.50669e-05
5625.01 -2.49175e-05
5626.24 -8.64828e-05
5627.51 -2.98324e-05
5628.74 -4.33206e-05
5630.01 -5.69014e-05
5631.24 -1.59191e-05
5632.51 2.91833e-05
5633.74 1.6933e-05
5635.01 -5.76732e-06
5636.24 1.88442e-05
5637.51 5.10681e-05
5638.74 3.71919e-05
5640.01 0.000110029
5641.24 4.46012e-05
5642.51 1.38368e-05
5643.74 1.63128e-05
5645.01 8.19434e-05
5646.24 5.71284e-05
5647.51 0.00010419
5648.74 6.98407e-05
5650.01 6.83073e-05
5651.24 7.38836e-06
5652.51 5.07727e-05
5653.74 3.08542e-05
5655.01 5.11419e-05
5656.24 1.46314e-05
5657.51 5.94935e-05
5658.74 2.35373e-05
5660.01 3.78016e-05
5661.24 -3.60549e-06
5662.51 9.8e-05
5663.74 -2.30249e-05
5665.01 1.22663e-05
5666.24 2.27428e-05
5667.51 -2.16391e-05
5668.74 -4.08368e-05
5670.01 3.7931e-05
5671.24 -7.64235e-05
5672.51 2.86924e-05
5673.74 -3.94325e-05
5675.01 -1.29918e-05
5676.24 -8.39255e-05
5677.51 -8.63125e-06
5678.74 -6.16236e-05
5680.01 -1.86865e-06
5681.24 -2.38379e-05
5682.51 -6.5485e-05
5683.74 -8.91545e-05
5685.01 4.63527e-06
5686.24 1.7754e-05
5687.51 6.3725e-05
5688.74 4.52443e-06
5690.01 1.50194e-05
5691.24 -1.17908e-05
5692.51 4.79084e-05
5693.74 -4.12063e-05
5695.01 1.10838e-05
5696.24 1.32086e-05
5697.51 3.7857e-05
5698.74 -1.96621e-05
5700.01 5.43387e-05
5701.24 -8.47197e-05
5702.51 3.04293e-05
5703.74 -4.24812e-05
5705.01 7.61231e-05
5706.24 6.15816e-05
5707.51 6.07686e-05
5708.74 -4.55486e-05
5710.01 -4.51089e-06
5711.24 -2.55378e-05
5712.51 -5.80388e-05
5713.74 -3.06374e-05
5715.01 -4.4255e-05
5716.24 -7.18411e-05
5717.51 5.32482e-05
5718.74 3.11683e-05
5720.01 -2.76626e-05
5721.24 -1.70383e-05
5722.51 -6.61724e-06
5723.74 -9.70257e-05
5725.01 4.11275e-05
5726.24 -3.24667e-05
5727.51 -6.02748e-05
5728.74 -6.77764e-05
5730.01 -9.2632e-07
5731.24 -4.60841e-05
5732.51 -2.97136e-05
5733.74 -4.29062e-05
5735.01 3.41432e-05
5736.24 -0.000104952
5737.51 -1.90523e-05
5738.74 -0.000115152
5740.01 -6.77393e-05
5741.24 -3.05081e-05
5742.51 2.64197e-05
5743.74 6.55172e-05
5745.01 5.53734e-05
5746.24 -5.92214e-05
5747.51 8.1644e-06
5748.74 1.09544e-05
5750.01 6.46671e-05
5751.24 5.91239e-05
5752.51 4.75392e-05
5753.74 2.29645e-05
5755.01 8.70428e-05
5756.24 6.14707e-05
5757.51 5.49667e-05
5758.74 3.04662e-05
5760.01 8.85395e-05
5761.24 3.24987e-05
5762.51 7.4996e-05
5763.74 2.25026e-05
5765.01 -1.07931e-05
5766.24 0.000104448
5767.51 0.000142751
5768.74 6.68289e-05
5770.01 0.000131277
5771.24 0.000109825
5772.51 5.27682e-05
5773.74 6.65889e-05
5775.01 1.20446e-05
5776.24 -7.11614e-06
5777.51 0.000122297
5778.74 0.000109862
5780.01 4.67446e-05
5781.24 9.88277e-06
5782.51 4.86476e-05
5783.74 1.62019e-05
5785.01 1.0899e-05
5786.24 5.25649e-05
5787.51 2.52889e-06
5788.74 -5.02047e-05
5790.01 5.78493e-05
5791.24 9.91973e-06
5792.51 4.54324e-05
5793.74 -2.70159e-05
5795.01 -2.44476e-05
5796.24 9.39866e-07
5797.51 9.60966e-05
5798.74 -2.74224e-05
5800.01 -5.30538e-06
5801.24 1.95278e-05
5802.51 1.29684e-05
5803.74 4.96416e-07
5805.01 -3.25775e-05
5806.24 -5.57108e-05
5807.51 0.000101067
5808.74 4.77792e-05
5810.01 6.76977e-05
5811.24 2.49194e-06
5812.51 2.63274e-05
5813.74 4.94941e-06
5815.01 1.79203e-05
5816.24 1.52965e-05
5817.51 4.39508e-06
5818.74 -5.2551e-05
5820.01 6.10274e-05
5821.24 5.37434e-06
5822.51 7.5846e-05
5823.74 1.42803e-05
5825.01 -4.02086e-05
5826.24 -2.84202e-05
5827.51 1.67378e-05
5828.74 -5.22373e-05
5830.01 -1.21419e-05
5831.24 3.07434e-05
5832.51 -4.26845e-05
5833.74 4.91245e-06
5835.01 -4.5179e-05
5836.24 -8.34451e-05
5837.51 2.90435e-05
5838.74 3.1002e-05
5840.01 -1.24006e-05
5841.24 -1.96621e-05
5842.51 2.95386e-06
5843.74 -4.28915e-06
5845.01 4.45051e-06
5846.24 7.89687e-05
5847.51 1.52965e-05
5848.74 -2.22119e-05
5850.01 5.75168e-05
5851.24 -1.71307e-05
5852.51 -2.06229e-05
5853.74 -5.59696e-05
5855.01 -2.15283e-05
5856.24 -3.23558e-05
5857.51 5.14007e-05
5858.74 1.99528e-05
5860.01 4.70217e-05
5861.24 -5.43472e-06
5862.51 3.31269e-05
5863.74 3.21291e-05
5865.01 -9.86923e-06
5866.24 -3.38709e-05
5867.51 4.72434e-05
5868.74 -2.28771e-05
5870.01 2.56585e-06
5871.24 -4.97278e-06
5872.51 6.58497e-05
5873.74 7.73794e-05
5875.01 4.77976e-05
5876.24 5.00147e-05
5877.51 7.19658e-05
5878.74 5.48522e-06
5880.01 3.56398e-05
5881.24 3.23324e-05
5882.51 0.000138687
5883.74 0.000105502
5885.01 8.56573e-05
5886.24 0.000118325
5887.51 8.53802e-05
5888.74 6.00294e-05
5890.01 0.000137744
5891.24 6.36142e-05
5892.51 2.30385e-05
5893.74 4.82597e-05
5895.01 0.000146502
5896.24 7.73057e-05
5897.51 0.000133051
5898.74 0.000122667
5900.01 0.00010953
5901.24 9.29185e-05
5902.51 0.000181886
5903.74 6.92865e-05
5905.01 0.00011243
5906.24 0.000183826
5907.51 0.000157515
5908.74 0.000147389
5910.01 0.000141698
5911.24 7.15591e-05
5912.51 0.00020574
5913.74 0.000104374
5915.01 0.000176768
5916.24 0.000166845
5917.51 0.000147407
5918.74 8.97963e-05
5920.01 0.000126214
5921.24 0.00010334
5922.51 0.000117198
5923.74 0.000125235
5925.01 0.000190164
5926.24 2.14125e-05
5927.51 0.000106037
5928.74 0.000122519
5930.01 0.000154336
5931.24 0.000183918
5932.51 0.000167492
5933.74 5.81818e-05
5935.01 0.000109141
5936.24 0.00020173
5937.51 0.000201878
5938.74 0.000130926
5940.01 0.000235322
5941.24 0.000123627
5942.51 0.00025038
5943.74 0.000112172
5945.01 7.68623e-05
5946.24 0.000212336
5947.51 0.000273846
5948.74 0.000201324
5950.01 0.00018438
5951.24 8.54357e-05
5952.51 0.000111506
5953.74 0.000116144
5955.01 0.000173941
5956.24 0.000133864
5957.51 0.000186764
5958.74 0.000151473
5960.01 0.000136118
5961.24 0.000162411
5962.51 0.000119674
5963.74 0.000112357
5965.01 0.000139222
5966.24 0.000201896
5967.51 0.000180482
5968.74 0.00015672
5970.01 0.000126602
5971.24 0.000145504
5972.51 0.000213944
5973.74 0.000159288
5975.01 0.00010225
5976.24 9.49328e-05
5977.51 0.000182736
5978.74 0.00010164
5980.01 0.0001919
5981.24 0.000119526
5982.51 0.00013233
5983.74 0.000132866
5985.01 0.000101972
5986.24 8.45114e-05
5987.51 0.0001742
5988.74 0.000131129
5990.01 0.000200917
5991.24 0.000160933
5992.51 0.000180297
5993.74 9.01655e-05
5995.01 0.000162892
5996.24 0.000172352
5997.51 0.000114962
5998.74 0.000116089
6000.01 0.00010406
6001.24 3.68039e-05
6002.51 0.000162281
6003.74 0.000144636
6005.01 0.000156147
6006.24 0.000228208
6007.51 0.000253503
6008.74 0.000186967
6010.01 0.00022721
6011.24 0.000221999
6012.51 0.000228189
6013.74 0.000183309
6015.01 0.000261153
6016.24 0.000165681
6017.51 0.000273403
6018.74 0.000149052
6020.01 0.000144544
6021.24 0.000143749
6022.51 0.000219746
6023.74 9.02025e-05
6025.01 0.000206958
6026.24 0.000166013
6027.51 0.000164701
6028.74 0.000107274
6030.01 0.000154335
6031.24 0.000119617
6032.51 0.000179242
6033.74 0.000119118
6035.01 9.41556e-05
6036.24 0.000148256
6037.51 0.000170115
6038.74 0.000113797
6040.01 0.000140311
6041.24 0.000159453
6042.51 8.45843e-05
6043.74 2.64738e-05
6045.01 0.00010659
6046.24 3.55645e-05
6047.51 0.000171205
6048.74 0.000135544
6050.01 8.75961e-05
6051.24 0.000105223
6052.51 0.000166161
6053.74 9.43218e-05
6055.01 0.000202727
6056.24 0.000121594
6057.51 0.000122961
6058.74 0.000151989
6060.01 0.000188814
6061.24 0.000157957
6062.51 0.00018704
6063.74 0.000126158
6065.01 9.3638e-05
6066.24 6.73451e-05
6067.51 0.000144339
6068.74 7.6048e-05
6070.01 0.000126047
6071.24 0.000156774
6072.51 0.000136098
6073.74 0.00010029
6075.01 0.000135821
6076.24 4.35466e-05
6077.51 8.69677e-05
6078.74 5.7423e-05
6080.01 4.83138e-05
6081.24 8.83353e-05
6082.51 6.36128e-05
6083.74 -6.78501e-06
6085.01 5.9363e-05
6086.24 2.71205e-05
6087.51 5.5612e-05
6088.74 5.39142e-06
6090.01 7.78214e-05
6091.24 3.00399e-05
6092.51 0.000111413
6093.74 6.53125e-05
6095.01 7.55488e-05
6096.24 -1.4841e-05
6097.51 0.00010587
6098.74 -2.03287e-05
6100.01 3.82252e-05
6101.24 7.67502e-05
6102.51 7.39046e-05
6103.74 3.64699e-05
6105.01 5.11039e-05
6106.24 -2.14928e-05
6107.51 1.46854e-05
6108.74 -5.05202e-05
6110.01 1.90829e-05
6111.24 6.13049e-06
6112.51 6.58854e-05
6113.74 -1.13304e-05
6115.01 2.52173e-05
6116.24 3.78002e-05
6117.51 3.8798e-05
6118.74 -2.06428e-05
6120.01 3.58416e-05
6121.24 -3.40387e-05
6122.51 2.76194e-05
6123.74 0.000120707
6125.01 8.97024e-05
6126.24 1.96557e-05
6127.51 6.76964e-05
6128.74 -6.29371e-05
6130.01 -9.18723e-05
6131.24 -3.44637e-05
6132.51 -4.27212e-06
6133.74 -5.36228e-06
6135.01 3.83176e-05
6136.24 4.30477e-05
6137.51 8.08887e-05
6138.74 -1.03141e-05
6140.01 8.55099e-06
6141.24 -2.2509e-05
6142.51 5.4282e-05
6143.74 -3.78081e-05
6145.01 -2.77547e-06
6146.24 2.897e-06
6147.51 3.59156e-05
6148.74 3.01507e-05
6150.01 2.39239e-05
6151.24 -3.2191e-05
6152.51 3.10561e-05
6153.74 3.87056e-05
6155.01 2.56793e-05
6156.24 2.4312e-05
6157.51 2.84323e-05
6158.74 -2.46523e-05
6160.01 -4.6047e-06
6161.24 -3.10824e-05
6162.51 3.08177e-06
6163.74 3.47146e-05
6165.01 3.78926e-05
6166.24 1.71428e-05
6167.51 1.16367e-05
6168.74 -5.48809e-05
6170.01 3.35135e-05
6171.24 1.37615e-05
6172.51 8.11845e-05
6173.74 2.5938e-05
6175.01 -2.53915e-05
6176.24 3.47157e-07
6177.51 2.49402e-05
6178.74 2.87169e-05
6180.01 7.67207e-05
6181.24 8.44748e-06
6182.51 4.77113e-05
6183.74 1.17549e-05
6185.01 -4.327e-05
6186.24 -5.4892e-05
6187.51 4.73788e-05
6188.74 -3.9205e-05
6190.01 -5.03468e-05
6191.24 -4.39352e-05
6192.51 -0.000157773
6193.74 -7.67135e-05
6195.01 4.80751e-06
6196.24 -5.88464e-05
6197.51 5.52871e-05
6198.74 -2.44418e-05
6200.01 -2.36843e-05
6201.24 1.57275e-05
6202.51 4.2316e-05
6203.74 -4.05908e-05
6205.01 -2.71395e-05
6206.24 -6.75918e-06
